time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_cf_1_a,pm2.5_cf_1_b
1720188000,184605,56.967,56.967,88.166,88.166,994.355,994.355,14.459,16.24
1720162800,184605,60.666,60.666,86.4,86.4,993.417,993.417,18.387,20.764
1719950400,184605,22.1,22.1,107.067,107.067,998.965,998.965,3.083,3.745
1720047600,184605,63.467,63.467,88.0,88.0,997.798,997.798,14.791,17.003
1719968400,184605,37.567,37.567,97.133,97.133,997.505,997.505,13.535,17.11
1718802000,184605,50.234,50.234,92.666,92.666,1007.185,1007.185,29.544,34.112
1719007200,184605,24.334,24.334,109.533,109.533,1001.679,1001.679,22.605,28.072
1718978400,184605,39.067,39.067,97.2,97.2,1006.38,1006.38,29.249,34.815
1720249200,184605,52.0,52.0,84.834,84.834,995.134,995.134,5.373,7.121
1720098000,184605,57.5,57.5,90.066,90.066,997.43,997.43,11.446,13.342
1720062000,184605,63.1,63.1,88.133,88.133,998.563,998.563,9.511,11.123
1719774000,184605,30.3,30.3,98.434,98.434,1002.053,1002.053,0.342,1.57
1718841600,184605,45.333,45.333,97.466,97.466,1005.732,1005.732,24.987,30.154
1718654400,184605,29.233,29.233,108.966,108.966,999.084,999.084,23.32,28.574
1718586000,184605,32.034,32.034,98.233,98.233,998.116,998.116,16.729,21.15
1718661600,184605,28.566,28.566,108.133,108.133,998.377,998.377,18.674,22.954
1718589600,184605,37.767,37.767,95.0,95.0,998.457,998.457,19.104,23.591
1719194400,184605,41.633,41.633,92.6,92.6,991.543,991.543,0.785,1.994
1719187200,184605,38.633,38.633,94.8,94.8,990.634,990.634,0.128,1.167
1719259200,184605,24.0,24.0,99.7,99.7,996.958,996.958,4.039,5.07
1720627200,184605,51.834,51.834,82.1,82.1,993.547,993.547,1.335,1.639
1720465200,184605,30.233,30.233,103.3,103.3,998.376,998.376,10.803,13.823
1719399600,184605,51.834,51.834,85.233,85.233,995.043,995.043,6.806,8.786
1719864000,184605,21.267,21.267,95.867,95.867,1004.652,1004.652,0.01,0.768
1719860400,184605,23.3,23.3,92.534,92.534,1005.353,1005.353,0.01,0.755
1719820800,184605,47.433,47.433,74.066,74.066,1005.609,1005.609,1.698,2.322
1719824400,184605,48.666,48.666,73.166,73.166,1005.841,1005.841,2.143,2.652
1720486800,184605,35.434,35.434,97.8,97.8,997.717,997.717,12.643,15.911
1718316000,184605,21.633,21.633,103.9,103.9,995.221,995.221,3.546,5.095
1718319600,184605,24.6,24.6,99.5,99.5,995.867,995.867,4.136,5.931
1718301600,184605,25.333,25.333,98.0,98.0,997.079,997.079,4.109,5.362
1719471600,184605,61.733,61.733,79.466,79.466,994.295,994.295,18.007,19.503
1719464400,184605,61.267,61.267,81.466,81.466,994.073,994.073,15.119,16.304
1718535600,184605,47.933,47.933,76.233,76.233,1000.877,1000.877,6.404,7.316
1718578800,184605,25.7,25.7,103.733,103.733,997.266,997.266,13.017,16.899
1717660800,184605,60.534,60.534,82.8,82.8,987.808,987.808,11.799,14.114
1717689600,184605,39.034,39.034,89.4,89.4,988.65,988.65,1.706,2.802
1719702000,184605,58.0,58.0,87.1,87.1,999.111,999.111,1.479,2.741
1719622800,184605,38.6,38.6,98.8,98.8,993.845,993.845,11.881,15.289
1717866000,184605,38.6,38.6,85.833,85.833,995.359,995.359,1.865,3.211
1717844400,184605,54.2,54.2,73.033,73.033,996.705,996.705,13.587,15.279
1718028000,184605,39.4,39.4,78.567,78.567,993.667,993.667,3.259,4.2
1718035200,184605,37.034,37.034,79.1,79.1,994.548,994.548,1.392,1.87
1718031600,184605,37.2,37.2,79.967,79.967,993.846,993.846,2.703,3.438
1717992000,184605,37.9,37.9,78.3,78.3,992.327,992.327,5.213,6.263
1718053200,184605,37.067,37.067,76.534,76.534,995.226,995.226,1.986,2.489
1719568800,184605,49.166,49.166,78.834,78.834,997.591,997.591,8.765,9.867
1719604800,184605,27.267,27.267,107.5,107.5,994.279,994.279,5.516,7.024
1717783200,184605,22.334,22.334,88.5,88.5,993.434,993.434,0.114,1.014
1717740000,184605,30.933,30.933,82.534,82.534,990.281,990.281,0.137,1.147
1718740800,184605,29.966,29.966,106.133,106.133,1002.543,1002.543,14.113,17.548
1718712000,184605,49.834,49.834,91.7,91.7,1003.269,1003.269,22.646,26.319
1719280800,184605,35.334,35.334,91.667,91.667,996.913,996.913,9.705,11.493
1719331200,184605,30.4,30.4,97.567,97.567,996.093,996.093,6.23,8.095
1718352000,184605,59.3,59.3,80.733,80.733,995.083,995.083,11.206,13.531
1718359200,184605,56.533,56.533,80.833,80.833,996.224,996.224,11.789,14.691
1719169200,184605,55.767,55.767,91.1,91.1,991.241,991.241,18.703,21.886
1718200800,184605,39.066,39.066,82.133,82.133,1000.721,1000.721,7.863,8.989
1718204400,184605,30.3,30.3,85.034,85.034,1000.333,1000.333,4.697,6.164
1720195200,184605,61.666,61.666,86.767,86.767,993.727,993.727,7.989,9.231
1720152000,184605,57.933,57.933,88.267,88.267,994.24,994.24,33.656,37.743
1719961200,184605,31.0,31.0,101.2,101.2,997.713,997.713,10.705,13.937
1719936000,184605,31.866,31.866,91.0,91.0,1001.31,1001.31,3.147,4.47
1719907200,184605,46.0,46.0,73.367,73.367,1002.74,1002.74,3.535,4.343
1719954000,184605,23.933,23.933,104.633,104.633,998.503,998.503,4.348,5.496
1719885600,184605,30.9,30.9,83.0,83.0,1003.539,1003.539,2.327,3.614
1719900000,184605,43.1,43.1,75.367,75.367,1003.35,1003.35,3.576,4.179
1720022400,184605,42.7,42.7,97.767,97.767,999.007,999.007,18.498,21.9
1719997200,184605,50.233,50.233,89.934,89.934,997.965,997.965,18.84,21.92
1718776800,184605,53.966,53.966,91.867,91.867,1003.868,1003.868,29.346,33.624
1719010800,184605,27.067,27.067,105.466,105.466,1001.648,1001.648,25.474,30.94
1718974800,184605,42.6,42.6,94.433,94.433,1006.729,1006.729,32.986,39.157
1720256400,184605,53.3,53.3,82.6,82.6,996.156,996.156,7.47,8.518
1720101600,184605,55.5,55.5,91.433,91.433,997.914,997.914,11.079,13.459
1720083600,184605,60.666,60.666,87.9,87.9,997.661,997.661,9.515,10.925
1720094400,184605,60.5,60.5,87.933,87.933,997.313,997.313,8.366,9.772
1718888400,184605,47.433,47.433,93.633,93.633,1008.747,1008.747,27.867,32.921
1719223200,184605,49.834,49.834,79.3,79.3,996.164,996.164,10.093,11.348
1719266400,184605,21.5,21.5,103.267,103.267,996.476,996.476,2.608,3.191
1720551600,184605,48.067,48.067,96.467,96.467,994.438,994.438,25.479,30.198
1720450800,184605,38.133,38.133,95.334,95.334,999.525,999.525,13.096,15.942
1720418400,184605,50.834,50.834,84.433,84.433,999.247,999.247,15.427,17.837
1719424800,184605,43.933,43.933,92.1,92.1,992.503,992.503,9.427,11.25
1719374400,184605,39.233,39.233,90.333,90.333,994.992,994.992,3.97,5.325
1719853200,184605,28.0,28.0,82.666,82.666,1006.304,1006.304,0.496,0.756
1720612800,184605,60.133,60.133,80.267,80.267,988.952,988.952,0.099,0.238
1718280000,184605,48.633,48.633,78.8,78.8,999.02,999.02,11.738,12.93
1718294400,184605,27.934,27.934,93.2,93.2,998.03,998.03,5.621,7.016
1719478800,184605,61.466,61.466,78.367,78.367,994.645,994.645,14.476,15.631
1719468000,184605,61.833,61.833,80.467,80.467,994.176,994.176,17.413,19.34
1717646400,184605,61.8,61.8,83.934,83.934,988.002,988.002,13.372,15.825
1717657200,184605,60.133,60.133,83.367,83.367,988.052,988.052,11.146,13.302
1717664400,184605,60.3,60.3,82.434,82.434,987.936,987.936,12.409,14.934
1720386000,184605,26.367,26.367,100.933,100.933,998.171,998.171,9.88,12.165
1719630000,184605,43.2,43.2,96.333,96.333,994.392,994.392,13.97,17.456
1719684000,184605,47.367,47.367,97.3,97.3,998.083,998.083,21.945,26.704
1717981200,184605,23.233,23.233,87.334,87.334,992.081,992.081,1.224,2.602
1718049600,184605,36.4,36.4,77.6,77.6,995.106,995.106,1.575,2.272
1718024400,184605,41.1,41.1,77.133,77.133,993.633,993.633,3.325,4.354
1719615600,184605,33.2,33.2,101.367,101.367,993.629,993.629,8.016,10.426
1719532800,184605,30.1,30.1,93.267,93.267,995.567,995.567,3.605,4.97
1717776000,184605,26.6,26.6,84.3,84.3,993.579,993.579,0.035,0.807
1717786800,184605,21.534,21.534,91.433,91.433,993.229,993.229,0.475,1.503
1718715600,184605,46.1,46.1,94.767,94.767,1003.603,1003.603,23.992,28.005
1719356400,184605,38.834,38.834,96.834,96.834,993.123,993.123,10.935,13.709
1719327600,184605,32.0,32.0,94.833,94.833,996.277,996.277,6.697,8.035
1719284400,184605,39.433,39.433,89.0,89.0,997.09,997.09,12.039,14.001
1718406000,184605,30.534,30.534,99.466,99.466,995.188,995.188,7.354,10.251
1718323200,184605,25.334,25.334,96.8,96.8,995.571,995.571,4.431,6.088
1718330400,184605,34.8,34.8,90.966,90.966,996.106,996.106,7.3,9.559
1718326800,184605,28.1,28.1,94.567,94.567,995.922,995.922,5.375,6.991
1717956000,184605,26.867,26.867,89.066,89.066,993.285,993.285,0.041,0.84
1718064000,184605,37.267,37.267,75.834,75.834,995.899,995.899,1.857,2.3
1718078400,184605,50.2,50.2,69.067,69.067,997.276,997.276,5.641,6.656
1719068400,184605,36.6,36.6,98.834,98.834,1000.416,1000.416,33.993,40.498
1719046800,184605,54.2,54.2,88.2,88.2,1002.139,1002.139,41.524,46.232
1719097200,184605,29.466,29.466,103.767,103.767,995.222,995.222,18.239,22.081
1719079200,184605,31.233,31.233,103.1,103.1,998.034,998.034,24.756,29.686
1718218800,184605,19.633,19.633,98.534,98.534,998.464,998.464,3.45,4.535
1718190000,184605,49.3,49.3,72.367,72.367,1000.657,1000.657,10.096,11.709
1718154000,184605,26.3,26.3,84.7,84.7,997.762,997.762,5.37,7.419
1718186400,184605,51.933,51.933,69.867,69.867,1000.216,1000.216,16.41,18.429
1720216800,184605,38.334,38.334,100.133,100.133,991.249,991.249,2.736,3.781
1720166400,184605,61.034,61.034,85.767,85.767,993.629,993.629,11.104,12.779
1719928800,184605,36.367,36.367,84.5,84.5,1002.383,1002.383,2.906,4.277
1719921600,184605,41.633,41.633,76.6,76.6,1002.77,1002.77,3.352,3.92
1719939600,184605,28.933,28.933,94.067,94.067,1000.637,1000.637,2.723,4.032
1719878400,184605,27.334,27.334,86.6,86.6,1003.125,1003.125,0.909,2.143
1719910800,184605,47.367,47.367,72.933,72.933,1002.827,1002.827,3.611,4.289
1720015200,184605,46.367,46.367,94.733,94.733,999.183,999.183,17.557,20.842
1720026000,184605,39.7,39.7,100.0,100.0,998.719,998.719,16.472,19.692
1719982800,184605,46.166,46.166,90.834,90.834,998.73,998.73,16.861,19.592
1718787600,184605,59.0,59.0,89.133,89.133,1004.754,1004.754,31.628,35.038
1718762400,184605,43.4,43.4,96.834,96.834,1002.913,1002.913,23.572,27.87
1718938800,184605,45.167,45.167,95.9,95.9,1006.5,1006.5,34.784,40.825
1718996400,184605,25.367,25.367,109.1,109.1,1003.545,1003.545,24.787,30.833
1718982000,184605,35.534,35.534,98.9,98.9,1006.12,1006.12,24.53,30.239
1718989200,184605,32.2,32.2,101.6,101.6,1005.301,1005.301,27.21,33.269
1718985600,184605,32.666,32.666,100.7,100.7,1005.799,1005.799,23.559,29.074
1720306800,184605,32.367,32.367,95.867,95.867,997.263,997.263,4.705,6.303
1720134000,184605,48.166,48.166,96.067,96.067,992.663,992.663,11.616,13.702
1720069200,184605,62.433,62.433,87.567,87.567,998.497,998.497,6.745,8.331
1720058400,184605,63.4,63.4,88.667,88.667,998.397,998.397,15.632,17.89
1720080000,184605,61.1,61.1,87.834,87.834,997.728,997.728,7.652,9.332
1719788400,184605,28.567,28.567,90.566,90.566,1002.038,1002.038,0.06,0.85
1718618400,184605,51.9,51.9,89.534,89.534,1000.248,1000.248,28.816,32.94
1718643600,184605,36.467,36.467,102.7,102.7,1000.78,1000.78,28.846,35.136
1718625600,184605,47.834,47.834,92.633,92.633,1001.128,1001.128,27.261,31.554
1719230400,184605,48.667,48.667,81.267,81.267,997.423,997.423,11.957,13.422
1719234000,184605,44.267,44.267,84.133,84.133,997.841,997.841,13.474,15.505
