time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm2.5_cf_1_a,pm2.5_cf_1_b
1719216000,40051,59.867,null,74.9,null,983.462,null,5.035,4.97
1719190800,40051,45.333,null,88.834,null,979.767,null,0.63,0.136
1718420400,40051,35.0,null,85.966,null,987.18,null,3.077,3.399
1718463600,40051,30.733,null,85.966,null,992.071,null,0.721,0.318
1718445600,40051,51.0,null,71.433,null,990.602,null,3.397,3.678
1718881200,40051,63.467,null,84.667,null,997.123,null,20.907,20.942
1718910000,40051,39.834,null,99.966,null,996.274,null,27.362,28.889
1718895600,40051,50.733,null,93.4,null,997.688,null,21.696,22.654
1717743600,40051,49.9,null,71.033,null,978.477,null,0.722,0.203
1717819200,40051,44.567,null,73.834,null,982.767,null,2.945,3.125
1717858800,40051,48.525,null,77.566,null,985.151,null,3.607,3.586
1717830000,40051,53.0,null,67.433,null,983.198,null,3.633,3.644
1717866000,40051,47.133,null,80.2,null,984.093,null,2.918,3.107
1718078400,40051,55.8,null,63.6,null,985.357,null,3.178,2.973
1719324000,40051,43.833,null,88.7,null,984.409,null,7.75,6.325
1719280800,40051,44.666,null,85.233,null,985.758,null,4.619,3.913
1719284400,40051,47.433,null,82.9,null,985.795,null,7.325,5.919
1719309600,40051,58.067,null,75.867,null,985.508,null,10.997,9.59
