time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_60minute_a,pm1.0_60minute_b,pm2.5_60minute_a,pm2.5_60minute_b,pm10.0_60minute_a,pm10.0_60minute_b
1718186400,184799,53.467,53.467,68.933,68.933,998.831,998.831,9.849,7.65,12.625,10.016,13.581,10.843
1718168400,184799,43.5,43.5,73.0,73.0,997.468,997.468,12.339,9.607,15.679,12.549,17.059,13.648
1717988400,184799,34.066,34.066,78.834,78.834,991.206,991.206,5.043,3.699,6.145,4.701,6.814,5.21
1717880400,184799,38.9,38.9,88.8,88.8,992.438,992.438,3.853,2.918,4.855,3.79,5.547,4.421
1717844400,184799,53.067,53.067,73.034,73.034,995.331,995.331,17.2,13.539,22.368,18.031,25.224,20.102
1717826400,184799,46.234,46.234,74.3,74.3,993.434,993.434,9.073,6.852,11.515,9.072,13.043,10.326
1717869600,184799,37.167,37.167,89.6,89.6,993.7,993.7,3.433,2.522,4.295,3.28,5.143,3.914
1717862400,184799,37.1,37.1,85.833,85.833,994.627,994.627,3.049,2.186,3.867,2.914,4.566,3.582
1717819200,184799,38.733,38.733,78.166,78.166,992.956,992.956,6.977,5.165,8.965,7.04,10.298,8.155
1717909200,184799,47.666,47.666,82.566,82.566,990.501,990.501,5.743,4.159,7.043,5.303,7.913,5.911
1717959600,184799,24.267,24.267,90.966,90.966,991.601,991.601,0.318,0.368,0.527,0.617,0.726,0.798
1717894800,184799,43.5,43.5,84.467,84.467,991.089,991.089,4.294,3.112,5.293,4.119,6.007,4.639
1718301600,184799,26.667,26.667,98.233,98.233,995.824,995.824,4.917,4.075,5.765,4.861,6.129,5.143
1718283600,184799,40.067,40.067,83.834,83.834,997.575,997.575,8.203,6.243,9.983,8.056,10.851,8.915
1718305200,184799,25.434,25.434,101.4,101.4,995.406,995.406,4.508,3.292,5.207,4.03,5.61,4.298
1717722000,184799,29.567,29.567,85.467,85.467,987.267,987.267,1.168,0.773,1.709,1.313,2.261,1.829
1717732800,184799,34.0,34.0,80.966,80.966,988.764,988.764,1.241,0.778,1.817,1.24,2.463,1.809
1717754400,184799,40.834,40.834,74.7,74.7,990.255,990.255,1.051,0.786,1.656,1.317,2.622,2.159
1717765200,184799,30.633,30.633,79.367,79.367,991.949,991.949,0.013,0.017,0.106,0.141,0.472,0.552
1718420400,184799,33.167,33.167,87.966,87.966,996.876,996.876,6.437,4.885,7.362,5.699,7.819,6.061
1718359200,184799,62.267,62.267,79.5,79.5,994.946,994.946,15.444,11.715,18.406,14.346,19.224,15.017
1718118000,184799,33.567,33.567,79.567,79.567,997.851,997.851,8.829,7.183,12.256,10.389,13.812,11.568
1718114400,184799,37.9,37.9,76.667,76.667,998.077,998.077,9.534,7.969,13.425,11.556,15.18,13.074
1718092800,184799,55.833,55.833,64.867,64.867,996.73,996.73,7.373,5.574,9.192,7.185,9.872,7.75
1718067600,184799,41.1,41.1,73.233,73.233,994.887,994.887,4.409,3.176,5.332,3.971,5.969,4.502
1718406000,184799,31.633,31.633,96.934,96.934,994.072,994.072,9.546,7.559,10.52,8.609,10.965,8.932
1718452800,184799,36.034,36.034,77.9,77.9,1001.788,1001.788,3.109,2.178,3.834,2.915,4.168,3.241
1718427600,184799,33.834,33.834,84.367,84.367,997.647,997.647,4.919,3.529,5.639,4.27,6.047,4.639
1718398800,184799,32.733,32.733,99.466,99.466,993.83,993.83,12.875,10.684,14.227,12.095,14.649,12.422
1718402400,184799,29.534,29.534,100.933,100.933,993.705,993.705,10.393,8.116,11.484,9.297,11.922,9.627
1718481600,184799,18.2,18.2,99.733,99.733,999.98,999.98,0.625,0.765,0.9,0.983,1.087,1.14
1718470800,184799,19.966,19.966,92.633,92.633,1001.173,1001.173,0.026,0.297,0.19,0.538,0.304,0.618
1718413200,184799,33.1,33.1,92.0,92.0,995.201,995.201,7.129,5.92,8.066,6.895,8.436,7.133
1718218800,184799,22.4,22.4,96.834,96.834,997.239,997.239,3.689,3.078,4.557,3.814,4.905,4.158
1718222400,184799,22.133,22.133,100.267,100.267,996.79,996.79,3.452,3.067,4.173,3.838,4.46,4.117
1718049600,184799,35.767,35.767,77.767,77.767,993.874,993.874,1.941,1.295,2.371,1.663,2.538,1.845
1717822800,184799,43.466,43.466,75.566,75.566,993.036,993.036,6.43,4.773,8.254,6.408,9.636,7.584
1717830000,184799,49.475,49.475,72.6,72.6,993.574,993.574,9.062,6.907,11.398,9.033,12.868,10.14
1717866000,184799,36.0,36.0,88.8,88.8,994.055,994.055,2.938,2.07,3.67,2.785,4.34,3.393
1717948800,184799,33.033,33.033,86.033,86.033,993.285,993.285,0.968,0.477,1.262,0.702,1.497,0.882
1717974000,184799,20.867,20.867,89.233,89.233,991.038,991.038,1.091,0.983,1.469,1.284,1.85,1.595
1718319600,184799,25.934,25.934,97.666,97.666,994.698,994.698,5.063,4.316,5.822,5.157,6.138,5.427
1717801200,184799,22.334,22.334,90.5,90.5,991.649,991.649,0.166,0.702,0.636,1.305,2.018,2.354
1717772400,184799,26.966,26.966,82.767,82.767,992.282,992.282,0.478,0.177,0.784,0.426,1.133,0.706
1717642800,184799,67.233,67.233,82.5,82.5,986.523,986.523,14.802,11.793,18.207,14.934,19.109,15.748
1717660800,184799,64.066,64.066,81.0,81.0,986.567,986.567,13.3,10.512,16.619,13.588,17.341,14.155
1717678800,184799,51.9,51.9,83.733,83.733,988.285,988.285,5.851,4.362,7.172,5.633,7.664,6.03
1718366400,184799,54.466,54.466,83.133,83.133,995.437,995.437,14.712,11.234,17.563,13.83,18.559,14.612
1718136000,184799,21.933,21.933,92.5,92.5,996.012,996.012,4.957,4.351,6.542,5.799,7.228,6.327
1718064000,184799,37.534,37.534,74.633,74.633,994.624,994.624,2.114,1.287,2.526,1.671,2.724,1.831
1718082000,184799,52.2,52.2,66.933,66.933,996.339,996.339,12.83,9.995,16.09,12.549,17.053,13.171
1718474400,184799,19.5,19.5,95.633,95.633,1000.539,1000.539,0.088,0.356,0.255,0.587,0.428,0.645
1718434800,184799,38.867,38.867,81.267,81.267,998.357,998.357,6.013,4.45,7.003,5.279,7.447,5.611
1718449200,184799,38.1,38.1,77.2,77.2,1001.464,1001.464,3.546,2.465,4.332,3.119,4.74,3.434
1718370000,184799,47.633,47.633,88.167,88.167,995.55,995.55,15.196,11.768,18.276,14.665,19.571,15.64
1718460000,184799,25.933,25.933,85.2,85.2,1002.142,1002.142,1.043,0.632,1.4,0.929,1.563,1.06
1718172000,184799,46.567,46.567,71.267,71.267,997.626,997.626,12.858,9.869,16.443,13.133,17.807,14.206
1718182800,184799,52.4,52.4,68.633,68.633,998.405,998.405,11.502,8.857,14.681,11.607,15.793,12.438
1718161200,184799,36.466,36.466,77.133,77.133,997.235,997.235,8.381,6.342,10.648,8.409,11.581,9.204
1718060400,184799,37.8,37.8,74.8,74.8,994.453,994.453,2.276,1.407,2.765,1.863,2.975,2.172
1718042400,184799,36.034,36.034,78.933,78.933,993.778,993.778,1.585,0.92,1.977,1.253,2.212,1.462
1718020800,184799,44.867,44.867,72.466,72.466,992.226,992.226,3.913,2.558,4.553,3.125,4.921,3.492
1717812000,184799,30.6,30.6,82.867,82.867,992.404,992.404,5.111,3.825,6.73,5.221,7.992,6.147
1717848000,184799,50.166,50.166,76.666,76.666,995.494,995.494,12.921,10.023,15.931,12.936,17.576,14.358
1717945200,184799,35.233,35.233,82.9,82.9,993.36,993.36,0.918,0.542,1.199,0.691,1.356,0.816
1717923600,184799,54.5,54.5,79.0,79.0,990.815,990.815,8.312,6.051,9.752,7.39,10.651,8.015
1717952400,184799,29.7,29.7,86.667,86.667,992.905,992.905,1.041,0.579,1.275,0.778,1.497,0.975
1717927200,184799,53.534,53.534,76.534,76.534,992.108,992.108,7.405,5.375,8.646,6.457,9.093,6.783
1717920000,184799,52.633,52.633,80.833,80.833,990.239,990.239,7.336,5.2,8.785,6.466,9.522,7.239
1718262000,184799,50.933,50.933,75.466,75.466,996.554,996.554,9.635,7.402,11.806,9.398,12.579,9.916
1718251200,184799,42.133,42.133,79.733,79.733,996.531,996.531,9.216,7.136,11.62,9.268,12.628,10.073
1718287200,184799,35.0,35.0,88.5,88.5,997.635,997.635,7.4,5.52,8.814,6.883,9.373,7.444
1717776000,184799,25.933,25.933,85.5,85.5,992.425,992.425,0.741,0.335,0.988,0.637,1.276,0.916
1717750800,184799,39.466,39.466,75.333,75.333,989.782,989.782,0.746,0.364,1.224,0.927,2.204,1.697
1717711200,184799,26.7,26.7,95.033,95.033,985.879,985.879,0.083,0.326,0.301,0.68,0.746,1.093
1717664400,184799,64.233,64.233,79.8,79.8,986.715,986.715,14.101,11.37,18.055,15.009,19.069,15.852
1717668000,184799,65.034,65.034,79.0,79.0,987.178,987.178,14.252,11.277,18.392,15.018,19.362,15.877
1717682400,184799,44.534,44.534,86.8,86.8,987.878,987.878,3.528,2.619,4.363,3.325,4.758,3.642
1718409600,184799,31.534,31.534,93.9,93.9,994.653,994.653,5.529,4.442,6.255,5.157,6.591,5.423
1718362800,184799,58.333,58.333,81.466,81.466,995.154,995.154,15.085,11.157,17.817,13.641,18.497,14.296
1718416800,184799,34.2,34.2,90.367,90.367,996.173,996.173,9.049,7.663,10.395,9.035,10.902,9.432
1718467200,184799,21.2,21.2,90.8,90.8,1001.632,1001.632,0.155,0.269,0.251,0.506,0.353,0.597
1718208000,184799,26.267,26.267,88.433,88.433,998.495,998.495,4.968,3.648,6.019,4.687,6.452,5.058
1718200800,184799,37.4,37.4,83.5,83.5,999.365,999.365,7.355,5.585,8.934,6.979,9.748,7.62
1718233200,184799,23.233,23.233,94.034,94.034,996.385,996.385,3.171,2.837,3.986,3.541,4.306,3.827
1718157600,184799,32.1,32.1,79.367,79.367,996.93,996.93,8.141,6.136,10.34,8.085,11.209,8.709
1718046000,184799,34.633,34.633,79.433,79.433,993.711,993.711,2.451,1.634,3.054,2.204,3.332,2.403
1717873200,184799,34.133,34.133,93.067,93.067,993.288,993.288,2.487,2.149,3.24,2.941,4.006,3.695
1717876800,184799,36.667,36.667,90.1,90.1,992.883,992.883,2.733,2.332,3.407,3.058,3.944,3.571
1717833600,184799,51.133,51.133,71.7,71.7,993.595,993.595,9.84,7.481,12.462,9.933,14.322,11.21
1717808400,184799,26.966,26.966,85.334,85.334,991.912,991.912,2.857,2.066,3.921,3.005,5.093,3.969
1717916400,184799,50.233,50.233,81.733,81.733,989.781,989.781,6.232,4.495,7.456,5.69,8.185,6.41
1717905600,184799,46.466,46.466,82.533,82.533,990.914,990.914,5.526,4.148,6.732,5.358,7.589,6.042
1718290800,184799,29.9,29.9,91.4,91.4,997.55,997.55,6.027,4.99,7.198,6.072,7.646,6.463
1718236800,184799,25.7,25.7,91.034,91.034,996.308,996.308,2.942,2.657,3.745,3.385,4.022,3.653
1718316000,184799,23.634,23.634,102.666,102.666,994.082,994.082,4.944,3.234,5.554,3.959,5.853,4.168
1718298000,184799,27.2,27.2,95.733,95.733,996.093,996.093,5.389,4.348,6.322,5.306,6.771,5.685
1718265600,184799,52.433,52.433,74.1,74.1,996.443,996.443,9.716,7.518,11.855,9.509,12.505,10.009
1717743600,184799,35.567,35.567,77.8,77.8,989.014,989.014,0.793,0.349,1.208,0.865,2.07,1.599
1717671600,184799,63.6,63.6,79.533,79.533,987.781,987.781,12.879,10.589,16.765,14.059,17.639,14.848
1717639200,184799,69.0,69.0,82.567,82.567,986.154,986.154,14.545,11.441,17.878,14.657,19.201,15.566
1717686000,184799,41.1,41.1,88.333,88.333,987.725,987.725,3.076,2.264,3.877,3.033,4.346,3.465
1718071200,184799,45.4,45.4,70.867,70.867,995.372,995.372,7.139,5.503,9.064,7.184,10.515,8.274
1718096400,184799,56.834,56.834,63.966,63.966,996.93,996.93,8.334,6.356,10.565,8.109,11.304,8.752
1718146800,184799,24.267,24.267,88.066,88.066,995.708,995.708,4.87,3.957,6.022,4.988,6.572,5.41
1718424000,184799,32.1,32.1,86.2,86.2,997.26,997.26,5.066,3.542,5.81,4.241,6.216,4.564
1718226000,184799,22.167,22.167,100.633,100.633,996.299,996.299,3.412,2.882,4.1,3.582,4.404,3.797
1718038800,184799,37.267,37.267,78.867,78.867,993.782,993.782,1.79,1.145,2.171,1.455,2.361,1.625
1717981200,184799,23.7,23.7,84.6,84.6,990.909,990.909,2.625,1.726,3.282,2.241,3.713,2.638
1717977600,184799,21.2,21.2,87.1,87.1,990.918,990.918,1.188,0.709,1.568,1.006,1.925,1.301
1717999200,184799,46.2,46.2,75.166,75.166,990.618,990.618,5.075,3.527,5.908,4.261,6.436,4.707
1718013600,184799,45.6,45.6,72.133,72.133,991.258,991.258,4.473,3.026,5.296,3.734,5.825,4.189
1717804800,184799,24.433,24.433,88.0,88.0,991.771,991.771,1.622,1.229,2.408,2.09,3.708,3.109
1717858800,184799,34.367,34.367,85.033,85.033,995.313,995.313,2.506,1.666,3.169,2.269,3.812,2.815
1717930800,184799,52.6,52.6,76.067,76.067,992.709,992.709,6.925,5.165,8.04,6.153,8.511,6.533
1717891200,184799,40.633,40.633,86.2,86.2,991.387,991.387,2.679,1.936,3.446,2.612,4.031,3.051
1717898400,184799,43.966,43.966,83.166,83.166,990.933,990.933,4.444,3.18,5.489,4.17,6.224,4.797
1718272800,184799,54.4,54.4,73.0,73.0,997.116,997.116,10.79,8.338,13.352,10.554,14.442,11.436
1717779600,184799,24.767,24.767,87.467,87.467,992.438,992.438,0.878,0.524,1.213,0.802,1.664,1.143
1717758000,184799,41.033,41.033,75.1,75.1,990.915,990.915,1.005,0.704,1.615,1.31,2.631,2.133
1717790400,184799,22.466,22.466,93.434,93.434,991.736,991.736,0.271,0.662,0.774,1.089,1.354,1.764
1718121600,184799,28.367,28.367,82.033,82.033,997.591,997.591,7.027,5.491,9.46,7.723,10.375,8.579
1718085600,184799,53.9,53.9,66.0,66.0,996.475,996.475,6.845,5.138,8.48,6.541,9.088,7.052
1718143200,184799,22.633,22.633,92.534,92.534,995.419,995.419,4.649,4.033,5.929,5.241,6.473,5.664
1718377200,184799,37.466,37.466,95.0,95.0,995.037,995.037,13.706,10.816,15.907,13.093,16.737,13.864
1718388000,184799,35.233,35.233,98.8,98.8,994.769,994.769,17.253,14.14,19.657,16.474,20.351,17.062
1718337600,184799,38.334,38.334,86.4,86.4,995.49,995.49,9.254,6.916,10.973,8.4,11.567,8.914
1718463600,184799,23.267,23.267,87.767,87.767,1001.98,1001.98,0.792,0.5,1.081,0.803,1.2,0.912
1718326800,184799,31.2,31.2,91.566,91.566,994.784,994.784,6.996,5.839,8.373,6.99,8.867,7.328
1718211600,184799,24.534,24.534,90.6,90.6,998.055,998.055,4.425,3.506,5.482,4.47,5.854,4.786
1718017200,184799,43.733,43.733,72.367,72.367,991.807,991.807,3.494,2.405,4.102,2.95,4.595,3.453
1718035200,184799,38.0,38.0,77.6,77.6,993.362,993.362,1.845,1.057,2.098,1.337,2.244,1.443
1718056800,184799,37.433,37.433,75.3,75.3,994.167,994.167,2.011,1.448,2.514,1.917,2.757,2.179
1717912800,184799,49.166,49.166,81.933,81.933,989.972,989.972,5.843,4.152,7.006,5.313,7.999,5.928
1718308800,184799,23.5,23.5,103.2,103.2,995.094,995.094,4.132,2.897,4.792,3.535,5.205,3.966
1718269200,184799,53.6,53.6,73.1,73.1,996.802,996.802,10.085,7.608,12.381,9.61,13.232,10.098
1718254800,184799,46.367,46.367,78.034,78.034,996.642,996.642,9.235,7.161,11.497,9.136,12.585,9.866
1717718400,184799,27.533,27.533,88.333,88.333,986.663,986.663,0.499,0.308,0.806,0.791,1.32,1.373
1717646400,184799,66.133,66.133,82.066,82.066,986.76,986.76,14.654,11.566,18.188,14.814,19.13,15.43
1718330400,184799,32.966,32.966,89.334,89.334,994.88,994.88,8.234,6.596,9.744,7.891,10.207,8.226
1718125200,184799,26.834,26.834,83.767,83.767,997.298,997.298,7.301,5.829,9.934,8.164,10.889,9.034
1718128800,184799,25.3,25.3,87.267,87.267,996.956,996.956,7.599,6.25,10.277,8.628,11.221,9.53
1718355600,184799,63.934,63.934,79.433,79.433,994.659,994.659,14.172,10.75,16.956,13.253,17.866,14.236
1718373600,184799,41.166,41.166,92.3,92.3,995.281,995.281,13.733,11.061,16.47,13.649,17.637,14.682
1718197200,184799,41.233,41.233,79.567,79.567,999.502,999.502,7.843,5.745,9.484,7.297,10.104,7.756
1718175600,184799,48.9,48.9,70.166,70.166,997.784,997.784,11.57,8.724,14.695,11.373,16.023,12.274
1718028000,184799,39.233,39.233,78.2,78.2,992.394,992.394,4.201,2.885,4.863,3.498,5.418,4.08
1717815600,184799,34.633,34.633,80.6,80.6,992.831,992.831,6.274,4.689,8.121,6.434,9.51,7.488
1717963200,184799,22.233,22.233,93.267,93.267,991.101,991.101,0.489,0.688,0.795,0.935,0.985,1.158
1718258400,184799,49.067,49.067,76.666,76.666,996.789,996.789,9.302,7.111,11.541,9.076,12.305,9.663
1718294400,184799,28.2,28.2,93.767,93.767,996.81,996.81,6.027,4.96,7.121,5.979,7.489,6.446
1717786800,184799,22.566,22.566,90.966,90.966,992.061,992.061,0.418,0.804,0.904,1.206,1.356,1.623
1717725600,184799,30.7,30.7,83.733,83.733,987.947,987.947,2.081,1.364,2.773,1.996,3.423,2.576
1717768800,184799,27.267,27.267,81.667,81.667,992.106,992.106,0.052,0.018,0.243,0.108,0.519,0.373
1717794000,184799,22.634,22.634,94.633,94.633,991.55,991.55,0.246,0.692,0.835,1.212,2.004,2.091
1717689600,184799,37.834,37.834,92.033,92.033,987.383,987.383,2.305,2.184,2.986,2.896,3.476,3.155
1717704000,184799,30.933,30.933,93.966,93.966,985.938,985.938,0.349,0.707,0.72,1.089,1.154,1.545
1717707600,184799,28.3,28.3,96.1,96.1,985.798,985.798,0.08,0.406,0.337,0.71,0.724,1.062
1717700400,184799,32.059,32.059,91.367,91.367,986.121,986.121,0.437,0.824,0.885,1.175,1.306,1.526
1718139600,184799,22.0,22.0,93.267,93.267,995.635,995.635,5.218,4.659,6.717,6.059,7.331,6.669
1718103600,184799,54.7,54.7,65.4,65.4,998.046,998.046,10.584,8.283,13.817,11.075,14.95,12.184
1718366400,184837,48.4,48.4,84.534,84.534,986.591,986.591,11.617,9.847,13.206,11.866,13.675,12.3
1718424000,184837,26.2,26.2,87.9,87.9,988.493,988.493,3.093,3.142,3.494,3.728,3.735,3.929
1718431200,184837,28.867,28.867,84.633,84.633,989.184,989.184,3.697,3.308,4.157,3.9,4.454,4.06
1718323200,184837,21.667,21.667,97.633,97.633,985.547,985.547,3.669,3.202,4.21,3.842,4.492,3.981
1718391600,184837,25.633,25.633,103.8,103.8,985.64,985.64,12.746,12.514,13.948,14.232,14.495,14.627
1718341200,184837,29.4,29.4,88.066,88.066,986.666,986.666,6.986,6.123,8.014,7.428,8.473,7.813
1718233200,184837,18.166,18.166,96.434,96.434,987.399,987.399,2.514,1.97,3.01,2.57,3.265,2.71
1718168400,184837,34.534,34.534,75.367,75.367,988.294,988.294,6.903,5.84,8.339,7.395,8.787,7.788
1718190000,184837,41.334,41.334,74.334,74.334,990.061,990.061,6.495,5.539,7.678,6.902,8.068,7.223
1717750800,184837,29.833,29.833,76.8,76.8,980.512,980.512,0.352,0.287,0.815,0.696,1.675,1.145
1717905600,184837,36.434,36.434,83.9,83.9,981.795,981.795,3.387,3.232,4.187,4.029,4.682,4.481
1717866000,184837,28.8,28.8,88.033,88.033,985.219,985.219,1.881,1.702,2.3,2.171,2.833,2.487
1717664400,184837,51.867,51.867,81.934,81.934,977.541,977.541,9.771,7.568,11.61,9.847,12.084,10.202
1718114400,184837,28.567,28.567,82.034,82.034,988.809,988.809,9.038,6.796,11.627,9.524,12.552,10.22
1718265600,184837,41.466,41.466,76.0,76.0,987.322,987.322,6.289,5.374,7.382,6.628,7.757,6.923
1718287200,184837,25.334,25.334,92.166,92.166,988.738,988.738,4.837,4.94,5.686,6.028,5.979,6.332
1718355600,184837,49.066,49.066,80.1,80.1,985.321,985.321,8.776,7.665,10.159,9.211,10.771,9.639
1718388000,184837,27.733,27.733,99.767,99.767,985.855,985.855,14.096,13.823,15.523,15.939,16.152,16.344
1718373600,184837,39.766,39.766,90.5,90.5,986.532,986.532,10.968,9.581,12.296,11.357,12.945,11.735
1718456400,184837,22.834,22.834,85.067,85.067,992.88,992.88,1.2,0.861,1.557,1.231,1.718,1.356
1718334000,184837,28.666,28.666,90.034,90.034,986.205,986.205,5.101,4.606,5.747,5.473,5.976,5.601
1717740000,184837,27.0,27.0,80.034,80.034,979.875,979.875,0.3,0.215,0.796,0.66,1.497,1.083
1717790400,184837,15.767,15.767,95.833,95.833,982.663,982.663,0.068,0.202,0.286,0.419,0.871,0.678
1717765200,184837,25.4,25.4,81.5,81.5,982.685,982.685,0.002,0.015,0.039,0.096,0.279,0.257
1717761600,184837,29.233,29.233,78.9,78.9,982.128,982.128,0.173,0.217,0.481,0.489,0.939,0.795
1717732800,184837,25.8,25.8,82.5,82.5,979.624,979.624,0.701,0.508,1.112,0.864,1.719,1.183
1718024400,184837,32.867,32.867,79.633,79.633,983.05,983.05,4.777,3.281,5.849,4.244,7.329,4.803
1717927200,184837,41.2,41.2,78.9,78.9,983.046,983.046,4.617,3.928,5.284,4.795,5.572,5.046
1717826400,184837,34.034,34.034,76.667,76.667,984.255,984.255,3.597,3.218,4.577,4.093,5.432,4.575
1717873200,184837,30.7,30.7,90.0,90.0,984.28,984.28,2.553,2.696,3.168,3.338,3.667,3.679
1717830000,184837,35.233,35.233,75.1,75.1,984.473,984.473,3.888,3.411,4.88,4.321,5.665,4.878
1717675200,184837,46.767,46.767,82.9,82.9,978.947,978.947,7.597,5.679,9.03,7.343,9.498,7.691
1717696800,184837,26.2,26.2,94.467,94.467,977.403,977.403,0.602,0.784,0.864,1.15,1.221,1.294
1717711200,184837,21.267,21.267,92.4,92.4,976.827,976.827,0.004,0.196,0.033,0.424,0.218,0.649
1717642800,184837,52.166,52.166,84.833,84.833,977.5,977.5,10.257,8.005,11.89,10.287,12.449,10.591
1718247600,184837,29.7,29.7,84.3,84.3,987.666,987.666,4.141,3.463,4.822,4.293,5.085,4.48
1718427600,184837,27.133,27.133,86.433,86.433,988.927,988.927,3.091,2.865,3.532,3.393,3.714,3.599
1718442000,184837,31.7,31.7,79.5,79.5,990.476,990.476,3.054,2.536,3.566,3.151,3.792,3.359
1718359200,184837,49.534,49.534,81.566,81.566,985.763,985.763,10.919,9.125,12.655,11.11,13.256,11.524
1718172000,184837,35.534,35.534,74.267,74.267,988.39,988.39,6.439,5.474,7.697,6.876,8.079,7.137
1718200800,184837,26.8,26.8,88.0,88.0,990.264,990.264,4.71,4.142,5.481,5.056,5.907,5.281
1718229600,184837,15.434,15.434,101.334,101.334,987.115,987.115,2.864,2.149,3.3,2.776,3.611,2.886
1718215200,184837,13.033,13.033,104.034,104.034,988.644,988.644,2.758,2.169,3.255,2.772,3.442,2.934
1718186400,184837,42.3,42.3,71.166,71.166,989.563,989.563,6.81,5.888,8.201,7.379,8.672,7.759
1718218800,184837,12.9,12.9,107.1,107.1,988.216,988.216,2.728,2.271,3.132,2.827,3.369,3.045
1717722000,184837,21.733,21.733,87.4,87.4,978.161,978.161,0.108,0.095,0.325,0.346,0.799,0.643
1718031600,184837,28.434,28.434,83.034,83.034,983.416,983.416,2.93,2.93,3.214,3.279,3.402,3.349
1718020800,184837,34.834,34.834,75.966,75.966,982.904,982.904,2.87,2.76,3.338,3.25,3.67,3.489
1718046000,184837,29.967,29.967,79.367,79.367,984.586,984.586,1.839,1.558,2.271,1.996,2.407,2.086
1718013600,184837,35.067,35.067,73.934,73.934,981.955,981.955,3.412,3.34,4.115,4.035,4.446,4.359
1717909200,184837,39.1,39.1,82.867,82.867,981.312,981.312,4.274,3.91,5.131,4.829,5.849,5.322
1717966800,184837,17.466,17.466,96.0,96.0,981.604,981.604,0.367,0.464,0.617,0.747,0.79,0.895
1717956000,184837,17.267,17.267,95.7,95.7,982.866,982.866,0.0,0.219,0.006,0.312,0.061,0.378
1717970400,184837,15.166,15.166,92.834,92.834,981.731,981.731,0.052,0.37,0.113,0.542,0.282,0.648
1718096400,184837,42.034,42.034,65.966,65.966,987.605,987.605,3.764,3.214,4.407,3.975,4.717,4.227
1718128800,184837,14.834,14.834,98.166,98.166,987.841,987.841,5.629,3.925,7.172,5.51,7.861,5.996
1718082000,184837,40.4,40.4,68.6,68.6,987.033,987.033,4.88,4.288,5.864,5.264,6.082,5.508
1718312400,184837,14.033,14.033,110.466,110.466,985.791,985.791,2.703,2.543,3.02,2.991,3.22,3.111
1718445600,184837,31.933,31.933,78.466,78.466,991.538,991.538,2.822,2.364,3.376,2.997,3.704,3.176
1718348400,184837,43.567,43.567,81.1,81.1,986.218,986.218,6.625,5.835,7.689,7.023,8.262,7.325
1718384400,184837,27.167,27.167,99.133,99.133,985.938,985.938,13.575,13.494,14.686,15.508,15.34,15.938
1718398800,184837,22.1,22.1,108.066,108.066,984.988,984.988,9.091,9.028,9.723,9.929,10.113,10.178
1718481600,184837,10.167,10.167,110.334,110.334,991.202,991.202,0.021,0.025,0.114,0.105,0.205,0.16
1718370000,184837,45.267,45.267,87.2,87.2,986.846,986.846,11.901,10.083,13.485,12.049,14.094,12.375
1718161200,184837,31.4,31.4,79.1,79.1,988.128,988.128,5.758,4.851,6.896,6.097,7.32,6.364
1717783200,184837,16.233,16.233,92.934,92.934,983.078,983.078,0.005,0.318,0.041,0.54,0.267,0.675
1717786800,184837,15.433,15.433,95.034,95.034,982.933,982.933,0.007,0.275,0.101,0.447,0.357,0.613
1717981200,184837,18.934,18.934,86.267,86.267,981.835,981.835,1.082,0.897,1.393,1.208,1.605,1.356
1717959600,184837,15.3,15.3,99.466,99.466,982.413,982.413,0.052,0.004,0.064,0.011,0.133,0.082
1717840800,184837,41.367,41.367,71.166,71.166,985.679,985.679,5.258,4.796,6.424,5.882,7.105,6.502
1717812000,184837,25.867,25.867,83.6,83.6,983.395,983.395,2.715,2.256,3.692,3.101,4.565,3.664
1717862400,184837,28.466,28.466,86.267,86.267,985.651,985.651,1.702,1.568,2.106,2.043,2.661,2.29
1717848000,184837,41.834,41.834,76.2,76.2,986.321,986.321,6.559,5.875,7.895,7.195,8.627,7.78
1717653600,184837,53.6,53.6,82.9,82.9,977.878,977.878,9.75,7.232,11.432,9.299,12.038,9.576
1717671600,184837,52.3,52.3,81.067,81.067,978.632,978.632,12.287,8.98,14.719,12.2,15.306,12.607
1717639200,184837,52.867,52.867,84.9,84.9,977.135,977.135,11.747,9.426,13.636,12.035,14.269,12.43
1717668000,184837,52.867,52.867,80.833,80.833,978.071,978.071,12.404,9.507,14.852,12.606,15.534,13.025
1717660800,184837,52.1,52.1,82.566,82.566,977.419,977.419,9.413,7.066,11.14,9.255,11.776,9.581
1718305200,184837,14.933,14.933,109.666,109.666,986.489,986.489,3.034,2.793,3.391,3.331,3.694,3.556
1718377200,184837,37.267,37.267,93.4,93.4,986.394,986.394,11.126,10.316,12.483,12.268,13.103,12.698
1718470800,184837,11.867,11.867,102.8,102.8,992.278,992.278,0.0,0.0,0.0,0.002,0.003,0.015
1718330400,184837,27.1,27.1,91.933,91.933,986.011,986.011,4.883,4.476,5.492,5.282,5.745,5.46
1718406000,184837,26.133,26.133,98.933,98.933,985.239,985.239,6.893,6.47,7.483,7.316,7.749,7.492
1718460000,184837,18.034,18.034,90.3,90.3,993.106,993.106,0.42,0.382,0.554,0.601,0.607,0.667
1718326800,184837,25.267,25.267,93.933,93.933,985.865,985.865,3.835,4.064,4.377,4.806,4.628,4.989
1718362800,184837,49.666,49.666,82.334,82.334,986.077,986.077,11.277,9.445,12.928,11.374,13.425,11.681
